State,Year,Type_code,Type,Gender,Age_group,Total
Andhra Pradesh,2006,Means_adopted,By Over Alcoholism,Male,45-59,43
Andhra Pradesh,2006,Means_adopted,By Overdose of sleeping pills,Male,45-59,9
Andhra Pradesh,2006,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Andhra Pradesh,2006,Means_adopted,By Over Alcoholism,Female,60+,0
Andhra Pradesh,2006,Means_adopted,By Over Alcoholism,Male,60+,13
Andhra Pradesh,2006,Means_adopted,By Overdose of sleeping pills,Male,60+,2
Andhra Pradesh,2007,Causes,Fall in Social Reputation,Female,0-14,0
Andhra Pradesh,2007,Causes,Love Affairs,Female,0-14,16
Andhra Pradesh,2007,Causes,Family Problems,Female,0-14,31
Andhra Pradesh,2007,Causes,Unemployment,Female,0-14,7
Andhra Pradesh,2007,Causes,Insanity/Mental Illness,Female,0-14,20
Andhra Pradesh,2007,Causes,Failure in Examination,Female,0-14,23
Andhra Pradesh,2007,Causes,Death of Dear Person,Female,0-14,2
Andhra Pradesh,2007,Causes,Drug Abuse/Addiction,Female,0-14,0
Andhra Pradesh,2007,Causes,Love Affairs,Male,0-14,6
Andhra Pradesh,2007,Causes,Insanity/Mental Illness,Male,0-14,9
Andhra Pradesh,2007,Causes,Drug Abuse/Addiction,Male,0-14,0
Andhra Pradesh,2007,Causes,Fall in Social Reputation,Male,0-14,2
Andhra Pradesh,2007,Causes,Failure in Examination,Male,0-14,10
Andhra Pradesh,2007,Causes,Family Problems,Male,0-14,20
Andhra Pradesh,2007,Causes,Unemployment,Male,0-14,0
Andhra Pradesh,2007,Causes,Death of Dear Person,Male,0-14,0
Andhra Pradesh,2007,Causes,Drug Abuse/Addiction,Female,15-29,1
Andhra Pradesh,2007,Causes,Unemployment,Female,15-29,38
Andhra Pradesh,2007,Causes,Insanity/Mental Illness,Female,15-29,176
Andhra Pradesh,2007,Causes,Failure in Examination,Female,15-29,69
Andhra Pradesh,2007,Causes,Family Problems,Female,15-29,384
Andhra Pradesh,2007,Causes,Love Affairs,Female,15-29,103
Andhra Pradesh,2007,Causes,Fall in Social Reputation,Female,15-29,5
Andhra Pradesh,2007,Causes,Death of Dear Person,Female,15-29,8
Andhra Pradesh,2007,Causes,Family Problems,Male,15-29,620
Andhra Pradesh,2007,Causes,Fall in Social Reputation,Male,15-29,8
Andhra Pradesh,2007,Causes,Failure in Examination,Male,15-29,103
Andhra Pradesh,2007,Causes,Insanity/Mental Illness,Male,15-29,151
Andhra Pradesh,2007,Causes,Drug Abuse/Addiction,Male,15-29,8
Andhra Pradesh,2007,Causes,Love Affairs,Male,15-29,135
Andhra Pradesh,2007,Causes,Unemployment,Male,15-29,77
Andhra Pradesh,2007,Causes,Death of Dear Person,Male,15-29,8
Andhra Pradesh,2007,Causes,Insanity/Mental Illness,Female,30-44,104
Andhra Pradesh,2007,Causes,Death of Dear Person,Female,30-44,2
Andhra Pradesh,2007,Causes,Drug Abuse/Addiction,Female,30-44,3
Andhra Pradesh,2007,Causes,Family Problems,Female,30-44,286
Andhra Pradesh,2007,Causes,Love Affairs,Female,30-44,4
Andhra Pradesh,2007,Causes,Failure in Examination,Female,30-44,2
Andhra Pradesh,2007,Causes,Fall in Social Reputation,Female,30-44,6
Andhra Pradesh,2007,Causes,Unemployment,Female,30-44,11
Andhra Pradesh,2007,Causes,Drug Abuse/Addiction,Male,30-44,19
Andhra Pradesh,2007,Causes,Failure in Examination,Male,30-44,15
Andhra Pradesh,2007,Causes,Death of Dear Person,Male,30-44,12
Andhra Pradesh,2007,Causes,Family Problems,Male,30-44,702
Andhra Pradesh,2007,Causes,Unemployment,Male,30-44,93
Andhra Pradesh,2007,Causes,Insanity/Mental Illness,Male,30-44,241
Andhra Pradesh,2007,Causes,Love Affairs,Male,30-44,51
Andhra Pradesh,2007,Causes,Fall in Social Reputation,Male,30-44,12
Andhra Pradesh,2007,Causes,Family Problems,Female,45-59,122
Andhra Pradesh,2007,Causes,Unemployment,Female,45-59,3
Andhra Pradesh,2007,Causes,Failure in Examination,Female,45-59,8
Andhra Pradesh,2007,Causes,Fall in Social Reputation,Female,45-59,2
Andhra Pradesh,2007,Causes,Insanity/Mental Illness,Female,45-59,61
Andhra Pradesh,2007,Causes,Death of Dear Person,Female,45-59,3
Andhra Pradesh,2007,Causes,Drug Abuse/Addiction,Female,45-59,0
Andhra Pradesh,2007,Causes,Love Affairs,Female,45-59,0
Andhra Pradesh,2007,Causes,Family Problems,Male,45-59,374
Andhra Pradesh,2007,Causes,Death of Dear Person,Male,45-59,1
Andhra Pradesh,2007,Causes,Insanity/Mental Illness,Male,45-59,206
Andhra Pradesh,2007,Causes,Love Affairs,Male,45-59,1
Andhra Pradesh,2007,Causes,Failure in Examination,Male,45-59,0
Andhra Pradesh,2007,Causes,Fall in Social Reputation,Male,45-59,2
Andhra Pradesh,2007,Causes,Drug Abuse/Addiction,Male,45-59,8
Andhra Pradesh,2007,Causes,Unemployment,Male,45-59,57
Andhra Pradesh,2007,Causes,Insanity/Mental Illness,Female,60+,40
Andhra Pradesh,2007,Causes,Death of Dear Person,Female,60+,3
Andhra Pradesh,2007,Causes,Love Affairs,Female,60+,0
Andhra Pradesh,2007,Causes,Failure in Examination,Female,60+,0
Andhra Pradesh,2007,Causes,Family Problems,Female,60+,30
Andhra Pradesh,2007,Causes,Fall in Social Reputation,Female,60+,0
Andhra Pradesh,2007,Causes,Unemployment,Female,60+,0
Andhra Pradesh,2007,Causes,Drug Abuse/Addiction,Female,60+,0
Andhra Pradesh,2007,Causes,Family Problems,Male,60+,91
Andhra Pradesh,2007,Causes,Drug Abuse/Addiction,Male,60+,6
Andhra Pradesh,2007,Causes,Love Affairs,Male,60+,0
Andhra Pradesh,2007,Causes,Fall in Social Reputation,Male,60+,2
Andhra Pradesh,2007,Causes,Failure in Examination,Male,60+,0
Andhra Pradesh,2007,Causes,Insanity/Mental Illness,Male,60+,74
Andhra Pradesh,2007,Causes,Unemployment,Male,60+,0
Andhra Pradesh,2007,Causes,Death of Dear Person,Male,60+,1
Andhra Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Female,0-14,1
Andhra Pradesh,2007,Means_adopted,By Over Alcoholism,Female,0-14,0
Andhra Pradesh,2007,Means_adopted,By Over Alcoholism,Male,0-14,0
Andhra Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Male,0-14,2
Andhra Pradesh,2007,Means_adopted,By Over Alcoholism,Female,15-29,1
Andhra Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Female,15-29,3
Andhra Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Male,15-29,9
Andhra Pradesh,2007,Means_adopted,By Over Alcoholism,Male,15-29,18
Andhra Pradesh,2007,Means_adopted,By Over Alcoholism,Female,30-44,0
Andhra Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Female,30-44,11
Andhra Pradesh,2007,Means_adopted,By Over Alcoholism,Male,30-44,61
Andhra Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Male,30-44,12
Andhra Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Female,45-59,2
Andhra Pradesh,2007,Means_adopted,By Over Alcoholism,Female,45-59,0
Andhra Pradesh,2007,Means_adopted,By Over Alcoholism,Male,45-59,56
Andhra Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Male,45-59,4
Andhra Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Andhra Pradesh,2007,Means_adopted,By Over Alcoholism,Female,60+,0
Andhra Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Male,60+,2
Andhra Pradesh,2007,Means_adopted,By Over Alcoholism,Male,60+,4
Andhra Pradesh,2008,Causes,Insanity/Mental Illness,Female,0-14,12
Andhra Pradesh,2008,Causes,Love Affairs,Female,0-14,10
Andhra Pradesh,2008,Causes,Family Problems,Female,0-14,24
Andhra Pradesh,2008,Causes,Death of Dear Person,Female,0-14,0
Andhra Pradesh,2008,Causes,Failure in Examination,Female,0-14,12
Andhra Pradesh,2008,Causes,Drug Abuse/Addiction,Female,0-14,0
Andhra Pradesh,2008,Causes,Fall in Social Reputation,Female,0-14,3
Andhra Pradesh,2008,Causes,Unemployment,Female,0-14,0
Andhra Pradesh,2008,Causes,Insanity/Mental Illness,Male,0-14,8
Andhra Pradesh,2008,Causes,Love Affairs,Male,0-14,0
Andhra Pradesh,2008,Causes,Unemployment,Male,0-14,0
Andhra Pradesh,2008,Causes,Family Problems,Male,0-14,5
Andhra Pradesh,2008,Causes,Failure in Examination,Male,0-14,13
Andhra Pradesh,2008,Causes,Death of Dear Person,Male,0-14,0
Andhra Pradesh,2008,Causes,Drug Abuse/Addiction,Male,0-14,0
Andhra Pradesh,2008,Causes,Fall in Social Reputation,Male,0-14,0
Andhra Pradesh,2008,Causes,Love Affairs,Female,15-29,93
Andhra Pradesh,2008,Causes,Family Problems,Female,15-29,351
Andhra Pradesh,2008,Causes,Drug Abuse/Addiction,Female,15-29,1
Andhra Pradesh,2008,Causes,Failure in Examination,Female,15-29,62
Andhra Pradesh,2008,Causes,Death of Dear Person,Female,15-29,2
Andhra Pradesh,2008,Causes,Fall in Social Reputation,Female,15-29,0
Andhra Pradesh,2008,Causes,Insanity/Mental Illness,Female,15-29,155
Andhra Pradesh,2008,Causes,Unemployment,Female,15-29,6
Andhra Pradesh,2008,Causes,Death of Dear Person,Male,15-29,2
Andhra Pradesh,2008,Causes,Family Problems,Male,15-29,584
Andhra Pradesh,2008,Causes,Drug Abuse/Addiction,Male,15-29,13
Andhra Pradesh,2008,Causes,Insanity/Mental Illness,Male,15-29,141
Andhra Pradesh,2008,Causes,Love Affairs,Male,15-29,120
Andhra Pradesh,2008,Causes,Failure in Examination,Male,15-29,131
Andhra Pradesh,2008,Causes,Unemployment,Male,15-29,55
Andhra Pradesh,2008,Causes,Fall in Social Reputation,Male,15-29,9
Andhra Pradesh,2008,Causes,Drug Abuse/Addiction,Female,30-44,2
Andhra Pradesh,2008,Causes,Insanity/Mental Illness,Female,30-44,95
Andhra Pradesh,2008,Causes,Unemployment,Female,30-44,2
Andhra Pradesh,2008,Causes,Fall in Social Reputation,Female,30-44,1
Andhra Pradesh,2008,Causes,Love Affairs,Female,30-44,17
Andhra Pradesh,2008,Causes,Family Problems,Female,30-44,347
Andhra Pradesh,2008,Causes,Death of Dear Person,Female,30-44,3
Andhra Pradesh,2008,Causes,Failure in Examination,Female,30-44,0
Andhra Pradesh,2008,Causes,Family Problems,Male,30-44,715
Andhra Pradesh,2008,Causes,Death of Dear Person,Male,30-44,2
Andhra Pradesh,2008,Causes,Failure in Examination,Male,30-44,4
Andhra Pradesh,2008,Causes,Love Affairs,Male,30-44,21
Andhra Pradesh,2008,Causes,Fall in Social Reputation,Male,30-44,25
Andhra Pradesh,2008,Causes,Insanity/Mental Illness,Male,30-44,239
Andhra Pradesh,2008,Causes,Unemployment,Male,30-44,27
Andhra Pradesh,2008,Causes,Drug Abuse/Addiction,Male,30-44,20
Andhra Pradesh,2008,Causes,Family Problems,Female,45-59,103
Andhra Pradesh,2008,Causes,Insanity/Mental Illness,Female,45-59,73
Andhra Pradesh,2008,Causes,Failure in Examination,Female,45-59,1
Andhra Pradesh,2008,Causes,Unemployment,Female,45-59,0
Andhra Pradesh,2008,Causes,Death of Dear Person,Female,45-59,6
Andhra Pradesh,2008,Causes,Fall in Social Reputation,Female,45-59,1
Andhra Pradesh,2008,Causes,Drug Abuse/Addiction,Female,45-59,0
Andhra Pradesh,2008,Causes,Love Affairs,Female,45-59,2
Andhra Pradesh,2008,Causes,Drug Abuse/Addiction,Male,45-59,13
Andhra Pradesh,2008,Causes,Death of Dear Person,Male,45-59,7
Andhra Pradesh,2008,Causes,Love Affairs,Male,45-59,0
Andhra Pradesh,2008,Causes,Unemployment,Male,45-59,1
Andhra Pradesh,2008,Causes,Fall in Social Reputation,Male,45-59,14
Andhra Pradesh,2008,Causes,Family Problems,Male,45-59,371
Andhra Pradesh,2008,Causes,Insanity/Mental Illness,Male,45-59,149
Andhra Pradesh,2008,Causes,Failure in Examination,Male,45-59,0
Andhra Pradesh,2008,Causes,Insanity/Mental Illness,Female,60+,45
Andhra Pradesh,2008,Causes,Love Affairs,Female,60+,0
Andhra Pradesh,2008,Causes,Failure in Examination,Female,60+,0
Andhra Pradesh,2008,Causes,Death of Dear Person,Female,60+,1
Andhra Pradesh,2008,Causes,Fall in Social Reputation,Female,60+,0
Andhra Pradesh,2008,Causes,Family Problems,Female,60+,38
Andhra Pradesh,2008,Causes,Unemployment,Female,60+,0
Andhra Pradesh,2008,Causes,Drug Abuse/Addiction,Female,60+,0
Andhra Pradesh,2008,Causes,Failure in Examination,Male,60+,0
Andhra Pradesh,2008,Causes,Drug Abuse/Addiction,Male,60+,1
Andhra Pradesh,2008,Causes,Love Affairs,Male,60+,0
Andhra Pradesh,2008,Causes,Family Problems,Male,60+,84
Andhra Pradesh,2008,Causes,Fall in Social Reputation,Male,60+,5
Andhra Pradesh,2008,Causes,Unemployment,Male,60+,0
Andhra Pradesh,2008,Causes,Death of Dear Person,Male,60+,3
Andhra Pradesh,2008,Causes,Insanity/Mental Illness,Male,60+,80
Andhra Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Andhra Pradesh,2008,Means_adopted,By Over Alcoholism,Female,0-14,0
Andhra Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Andhra Pradesh,2008,Means_adopted,By Over Alcoholism,Male,0-14,0
Andhra Pradesh,2008,Means_adopted,By Over Alcoholism,Female,15-29,0
Andhra Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Female,15-29,13
Andhra Pradesh,2008,Means_adopted,By Over Alcoholism,Male,15-29,75
Andhra Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Male,15-29,8
Andhra Pradesh,2008,Means_adopted,By Over Alcoholism,Female,30-44,5
Andhra Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Female,30-44,11
Andhra Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Male,30-44,4
Andhra Pradesh,2008,Means_adopted,By Over Alcoholism,Male,30-44,88
Andhra Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Female,45-59,1
Andhra Pradesh,2008,Means_adopted,By Over Alcoholism,Female,45-59,0
Andhra Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Male,45-59,5
Andhra Pradesh,2008,Means_adopted,By Over Alcoholism,Male,45-59,49
Andhra Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Andhra Pradesh,2008,Means_adopted,By Over Alcoholism,Female,60+,0
Andhra Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Male,60+,1
Andhra Pradesh,2008,Means_adopted,By Over Alcoholism,Male,60+,9
Andhra Pradesh,2009,Causes,Drug Abuse/Addiction,Female,0-14,0
Andhra Pradesh,2009,Causes,Love Affairs,Female,0-14,6
Andhra Pradesh,2009,Causes,Death of Dear Person,Female,0-14,1
Andhra Pradesh,2009,Causes,Failure in Examination,Female,0-14,9
Andhra Pradesh,2009,Causes,Insanity/Mental Illness,Female,0-14,3
Andhra Pradesh,2009,Causes,Unemployment,Female,0-14,0
Andhra Pradesh,2009,Causes,Family Problems,Female,0-14,24
Andhra Pradesh,2009,Causes,Fall in Social Reputation,Female,0-14,0
Andhra Pradesh,2009,Causes,Love Affairs,Male,0-14,4
Andhra Pradesh,2009,Causes,Drug Abuse/Addiction,Male,0-14,0
Andhra Pradesh,2009,Causes,Unemployment,Male,0-14,0
Andhra Pradesh,2009,Causes,Fall in Social Reputation,Male,0-14,0
Andhra Pradesh,2009,Causes,Insanity/Mental Illness,Male,0-14,6
Andhra Pradesh,2009,Causes,Failure in Examination,Male,0-14,8
Andhra Pradesh,2009,Causes,Family Problems,Male,0-14,9
Andhra Pradesh,2009,Causes,Death of Dear Person,Male,0-14,0
Andhra Pradesh,2009,Causes,Fall in Social Reputation,Female,15-29,21
Andhra Pradesh,2009,Causes,Unemployment,Female,15-29,14
Andhra Pradesh,2009,Causes,Insanity/Mental Illness,Female,15-29,132
Andhra Pradesh,2009,Causes,Love Affairs,Female,15-29,81
Andhra Pradesh,2009,Causes,Death of Dear Person,Female,15-29,8
Andhra Pradesh,2009,Causes,Drug Abuse/Addiction,Female,15-29,0
Andhra Pradesh,2009,Causes,Family Problems,Female,15-29,360
Andhra Pradesh,2009,Causes,Failure in Examination,Female,15-29,65
Andhra Pradesh,2009,Causes,Unemployment,Male,15-29,95
Andhra Pradesh,2009,Causes,Insanity/Mental Illness,Male,15-29,132
Andhra Pradesh,2009,Causes,Drug Abuse/Addiction,Male,15-29,25
Andhra Pradesh,2009,Causes,Love Affairs,Male,15-29,112
Andhra Pradesh,2009,Causes,Family Problems,Male,15-29,503
Andhra Pradesh,2009,Causes,Death of Dear Person,Male,15-29,2
Andhra Pradesh,2009,Causes,Failure in Examination,Male,15-29,114
Andhra Pradesh,2009,Causes,Fall in Social Reputation,Male,15-29,11
Andhra Pradesh,2009,Causes,Drug Abuse/Addiction,Female,30-44,0
Andhra Pradesh,2009,Causes,Failure in Examination,Female,30-44,4
Andhra Pradesh,2009,Causes,Family Problems,Female,30-44,290
Andhra Pradesh,2009,Causes,Love Affairs,Female,30-44,11
Andhra Pradesh,2009,Causes,Death of Dear Person,Female,30-44,2
Andhra Pradesh,2009,Causes,Fall in Social Reputation,Female,30-44,15
Andhra Pradesh,2009,Causes,Unemployment,Female,30-44,8
Andhra Pradesh,2009,Causes,Insanity/Mental Illness,Female,30-44,88
Andhra Pradesh,2009,Causes,Insanity/Mental Illness,Male,30-44,190
Andhra Pradesh,2009,Causes,Family Problems,Male,30-44,716
Andhra Pradesh,2009,Causes,Death of Dear Person,Male,30-44,31
Andhra Pradesh,2009,Causes,Drug Abuse/Addiction,Male,30-44,31
Andhra Pradesh,2009,Causes,Failure in Examination,Male,30-44,13
Andhra Pradesh,2009,Causes,Love Affairs,Male,30-44,22
Andhra Pradesh,2009,Causes,Fall in Social Reputation,Male,30-44,41
Andhra Pradesh,2009,Causes,Unemployment,Male,30-44,60
Andhra Pradesh,2009,Causes,Family Problems,Female,45-59,176
Andhra Pradesh,2009,Causes,Death of Dear Person,Female,45-59,7
Andhra Pradesh,2009,Causes,Failure in Examination,Female,45-59,0
Andhra Pradesh,2009,Causes,Insanity/Mental Illness,Female,45-59,49
Andhra Pradesh,2009,Causes,Fall in Social Reputation,Female,45-59,20
Andhra Pradesh,2009,Causes,Unemployment,Female,45-59,2
Andhra Pradesh,2009,Causes,Love Affairs,Female,45-59,0
Andhra Pradesh,2009,Causes,Drug Abuse/Addiction,Female,45-59,2
Andhra Pradesh,2009,Causes,Love Affairs,Male,45-59,0
Andhra Pradesh,2009,Causes,Failure in Examination,Male,45-59,0
Andhra Pradesh,2009,Causes,Unemployment,Male,45-59,79
Andhra Pradesh,2009,Causes,Death of Dear Person,Male,45-59,26
Andhra Pradesh,2009,Causes,Family Problems,Male,45-59,359
Andhra Pradesh,2009,Causes,Insanity/Mental Illness,Male,45-59,101
Andhra Pradesh,2009,Causes,Fall in Social Reputation,Male,45-59,13
Andhra Pradesh,2009,Causes,Drug Abuse/Addiction,Male,45-59,14
Andhra Pradesh,2009,Causes,Death of Dear Person,Female,60+,5
Andhra Pradesh,2009,Causes,Family Problems,Female,60+,24
Andhra Pradesh,2009,Causes,Fall in Social Reputation,Female,60+,5
Andhra Pradesh,2009,Causes,Unemployment,Female,60+,0
Andhra Pradesh,2009,Causes,Drug Abuse/Addiction,Female,60+,1
Andhra Pradesh,2009,Causes,Love Affairs,Female,60+,0
Andhra Pradesh,2009,Causes,Insanity/Mental Illness,Female,60+,49
Andhra Pradesh,2009,Causes,Failure in Examination,Female,60+,0
Andhra Pradesh,2009,Causes,Drug Abuse/Addiction,Male,60+,4
Andhra Pradesh,2009,Causes,Love Affairs,Male,60+,0
Andhra Pradesh,2009,Causes,Unemployment,Male,60+,0
Andhra Pradesh,2009,Causes,Failure in Examination,Male,60+,0
Andhra Pradesh,2009,Causes,Family Problems,Male,60+,48
Andhra Pradesh,2009,Causes,Fall in Social Reputation,Male,60+,4
Andhra Pradesh,2009,Causes,Insanity/Mental Illness,Male,60+,71
Andhra Pradesh,2009,Causes,Death of Dear Person,Male,60+,9
Andhra Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Female,0-14,3
Andhra Pradesh,2009,Means_adopted,By Over Alcoholism,Female,0-14,0
Andhra Pradesh,2009,Means_adopted,By Over Alcoholism,Male,0-14,0
Andhra Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Andhra Pradesh,2009,Means_adopted,By Over Alcoholism,Female,15-29,2
Andhra Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Female,15-29,11
Andhra Pradesh,2009,Means_adopted,By Over Alcoholism,Male,15-29,106
Andhra Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Male,15-29,8
Andhra Pradesh,2009,Means_adopted,By Over Alcoholism,Female,30-44,7
Andhra Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Female,30-44,5
Andhra Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Male,30-44,12
Andhra Pradesh,2009,Means_adopted,By Over Alcoholism,Male,30-44,92
Andhra Pradesh,2009,Means_adopted,By Over Alcoholism,Female,45-59,2
Andhra Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Female,45-59,4
Andhra Pradesh,2009,Means_adopted,By Over Alcoholism,Male,45-59,51
Andhra Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Male,45-59,6
Andhra Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Female,60+,1
Andhra Pradesh,2009,Means_adopted,By Over Alcoholism,Female,60+,1
Andhra Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Male,60+,0
Andhra Pradesh,2009,Means_adopted,By Over Alcoholism,Male,60+,14
Andhra Pradesh,2010,Causes,Love Affairs,Female,0-14,2
Andhra Pradesh,2010,Causes,Family Problems,Female,0-14,0
Andhra Pradesh,2010,Causes,Fall in Social Reputation,Female,0-14,0
Andhra Pradesh,2010,Causes,Drug Abuse/Addiction,Female,0-14,0
Andhra Pradesh,2010,Causes,Unemployment,Female,0-14,0
Andhra Pradesh,2010,Causes,Death of Dear Person,Female,0-14,2
Andhra Pradesh,2010,Causes,Insanity/Mental Illness,Female,0-14,20
Andhra Pradesh,2010,Causes,Failure in Examination,Female,0-14,15
Andhra Pradesh,2010,Causes,Family Problems,Male,0-14,0
